num,lm,Bone,type,Name,Description,Position,full_model,braincase
1579,7,quadrate,curve,C72.Quadrate-6,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1580,8,quadrate,curve,C72.Quadrate-7,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1581,9,quadrate,curve,C72.Quadrate-8,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1582,10,quadrate,curve,C72.Quadrate-9,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1583,1,quadrate,curve,C73.Quadrate-0,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1584,2,quadrate,curve,C73.Quadrate-1,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1585,3,quadrate,curve,C73.Quadrate-2,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1586,4,quadrate,curve,C73.Quadrate-3,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1587,5,quadrate,curve,C73.Quadrate-4,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1588,6,quadrate,curve,C73.Quadrate-5,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1589,7,quadrate,curve,C73.Quadrate-6,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1590,8,quadrate,curve,C73.Quadrate-7,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1591,9,quadrate,curve,C73.Quadrate-8,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1592,10,quadrate,curve,C73.Quadrate-9,C73.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1593,1,quadrate,curve,C74.Quadrate-0,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1594,2,quadrate,curve,C74.Quadrate-1,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1595,3,quadrate,curve,C74.Quadrate-2,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1596,4,quadrate,curve,C74.Quadrate-3,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1597,5,quadrate,curve,C74.Quadrate-4,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1598,6,quadrate,curve,C74.Quadrate-5,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1599,7,quadrate,curve,C74.Quadrate-6,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1600,8,quadrate,curve,C74.Quadrate-7,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1601,9,quadrate,curve,C74.Quadrate-8,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1602,10,quadrate,curve,C74.Quadrate-9,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,r,14,8
1603,1,quadrate,curve,C75.Quadrate-0,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1604,2,quadrate,curve,C75.Quadrate-1,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1605,3,quadrate,curve,C75.Quadrate-2,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1606,4,quadrate,curve,C75.Quadrate-3,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1607,5,quadrate,curve,C75.Quadrate-4,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1608,6,quadrate,curve,C75.Quadrate-5,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1609,7,quadrate,curve,C75.Quadrate-6,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1610,8,quadrate,curve,C75.Quadrate-7,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1611,9,quadrate,curve,C75.Quadrate-8,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1612,10,quadrate,curve,C75.Quadrate-9,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,r,14,8
1613,1,supratemporal,curve,C76.Supratemporal-0,C76.vent_edge_ant_post_supratemp,r,15,9
1614,2,supratemporal,curve,C76.Supratemporal-1,C76.vent_edge_ant_post_supratemp,r,15,9
1615,3,supratemporal,curve,C76.Supratemporal-2,C76.vent_edge_ant_post_supratemp,r,15,9
1616,4,supratemporal,curve,C76.Supratemporal-3,C76.vent_edge_ant_post_supratemp,r,15,9
1617,5,supratemporal,curve,C76.Supratemporal-4,C76.vent_edge_ant_post_supratemp,r,15,9
1618,6,supratemporal,curve,C76.Supratemporal-5,C76.vent_edge_ant_post_supratemp,r,15,9
1619,7,supratemporal,curve,C76.Supratemporal-6,C76.vent_edge_ant_post_supratemp,r,15,9
1620,8,supratemporal,curve,C76.Supratemporal-7,C76.vent_edge_ant_post_supratemp,r,15,9
1621,9,supratemporal,curve,C76.Supratemporal-8,C76.vent_edge_ant_post_supratemp,r,15,9
1622,10,supratemporal,curve,C76.Supratemporal-9,C76.vent_edge_ant_post_supratemp,r,15,9
1623,1,supratemporal,curve,C77.Supratemporal-0,C77.dors_edge_post_ant_supratemp,r,15,9
1624,2,supratemporal,curve,C77.Supratemporal-1,C77.dors_edge_post_ant_supratemp,r,15,9
1625,3,supratemporal,curve,C77.Supratemporal-2,C77.dors_edge_post_ant_supratemp,r,15,9
1626,4,supratemporal,curve,C77.Supratemporal-3,C77.dors_edge_post_ant_supratemp,r,15,9
1627,5,supratemporal,curve,C77.Supratemporal-4,C77.dors_edge_post_ant_supratemp,r,15,9
1628,6,supratemporal,curve,C77.Supratemporal-5,C77.dors_edge_post_ant_supratemp,r,15,9
1629,7,supratemporal,curve,C77.Supratemporal-6,C77.dors_edge_post_ant_supratemp,r,15,9
1630,8,supratemporal,curve,C77.Supratemporal-7,C77.dors_edge_post_ant_supratemp,r,15,9
1631,9,supratemporal,curve,C77.Supratemporal-8,C77.dors_edge_post_ant_supratemp,r,15,9
1632,10,supratemporal,curve,C77.Supratemporal-9,C77.dors_edge_post_ant_supratemp,r,15,9
